time,open,high,low,close,volume,open_interest
2025-07-25 14:55:00+05:30,24825.2,24828.2,24824.25,24828.0,0,0
2025-07-25 14:56:00+05:30,24827.2,24830.2,24827.2,24828.35,0,0
2025-07-25 14:57:00+05:30,24827.05,24831.7,24827.05,24830.1,0,0
2025-07-25 14:58:00+05:30,24828.6,24833.4,24828.55,24831.8,0,0
2025-07-25 14:59:00+05:30,24831.6,24834.35,24830.35,24833.95,0,0
2025-07-25 15:00:00+05:30,24833.7,24839.75,24808.4,24830.55,0,0
2025-07-25 15:01:00+05:30,24831.25,24834.5,24826.7,24832.5,0,0
2025-07-25 15:02:00+05:30,24832.4,24834.5,24830.35,24832.65,0,0
2025-07-25 15:03:00+05:30,24831.8,24833.1,24827.45,24827.7,0,0
2025-07-25 15:04:00+05:30,24827.6,24830.15,24826.9,24829.55,0,0
2025-07-25 15:05:00+05:30,24829.1,24832.3,24829.1,24831.45,0,0
2025-07-25 15:06:00+05:30,24831.45,24836.5,24831.2,24836.5,0,0
2025-07-25 15:07:00+05:30,24835.75,24839.05,24835.55,24838.2,0,0
2025-07-25 15:08:00+05:30,24837.05,24840.4,24836.5,24840.25,0,0
2025-07-25 15:09:00+05:30,24840.25,24849.0,24839.1,24849.0,0,0
2025-07-25 15:10:00+05:30,24848.0,24848.9,24844.8,24846.1,0,0
2025-07-25 15:11:00+05:30,24845.4,24849.0,24842.2,24842.2,0,0
2025-07-25 15:12:00+05:30,24841.85,24843.25,24841.0,24841.8,0,0
2025-07-25 15:13:00+05:30,24841.95,24844.5,24841.9,24844.05,0,0
2025-07-25 15:14:00+05:30,24843.9,24845.55,24843.2,24844.4,0,0
2025-07-25 15:15:00+05:30,24844.4,24845.4,24840.75,24841.3,0,0
2025-07-25 15:16:00+05:30,24839.45,24841.0,24836.1,24837.15,0,0
2025-07-25 15:17:00+05:30,24836.65,24841.4,24836.65,24838.55,0,0
2025-07-25 15:18:00+05:30,24839.1,24839.5,24834.5,24834.95,0,0
2025-07-25 15:19:00+05:30,24834.6,24837.5,24832.5,24833.7,0,0
2025-07-25 15:20:00+05:30,24832.75,24844.3,24832.75,24840.4,0,0
2025-07-25 15:21:00+05:30,24840.7,24844.1,24839.25,24843.65,0,0
2025-07-25 15:22:00+05:30,24842.85,24843.7,24839.5,24840.7,0,0
2025-07-25 15:23:00+05:30,24840.65,24842.4,24838.55,24839.25,0,0
2025-07-25 15:24:00+05:30,24839.0,24841.15,24836.7,24838.8,0,0
2025-07-25 15:25:00+05:30,24838.6,24840.8,24836.25,24838.35,0,0
2025-07-25 15:26:00+05:30,24837.85,24841.05,24832.4,24835.4,0,0
2025-07-25 15:27:00+05:30,24833.1,24834.55,24827.7,24830.9,0,0
2025-07-25 15:28:00+05:30,24830.05,24832.95,24823.7,24829.5,0,0
2025-07-25 15:29:00+05:30,24826.05,24835.75,24823.05,24832.2,0,0
